timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-03-16 23:00:00,163.89,165.36,163.28,164.72,2583.989,2025-03-16 23:59:59.999,424422.32160000,5152,1352.05700000,222136.28564000,0
2025-03-17 00:00:00,164.71,168.21,164.55,167.64,3602.946,2025-03-17 00:59:59.999,599497.48102000,4704,2158.69300000,358892.54316000,0
2025-03-17 01:00:00,167.63,168.73,167.15,168.35,2711.246,2025-03-17 01:59:59.999,455634.75719000,5030,1319.36600000,221735.09242000,0
2025-03-17 02:00:00,168.36,169.15,167.69,168.67,3816.467,2025-03-17 02:59:59.999,642787.52077000,4717,1627.09000000,274075.37944000,0
2025-03-17 03:00:00,168.64,169.81,168.52,169.36,5295.941,2025-03-17 03:59:59.999,896218.35569000,5077,2476.32900000,419214.28997000,0
2025-03-17 04:00:00,169.32,169.97,168.19,168.46,2425.584,2025-03-17 04:59:59.999,409916.13716000,4372,1123.45900000,189871.82936000,0
2025-03-17 05:00:00,168.46,168.56,166.98,167.1,4183.812,2025-03-17 05:59:59.999,701865.52469000,4464,1861.01300000,312339.28705000,0
2025-03-17 06:00:00,167.1,167.96,165.2,166.28,3700.18,2025-03-17 06:59:59.999,615461.96986000,4969,1747.87700000,290585.31736000,0
2025-03-17 07:00:00,166.29,168.95,166.13,168.02,4925.441,2025-03-17 07:59:59.999,827667.38089000,5474,3232.14800000,543103.83975000,0
2025-03-17 08:00:00,168.03,169.39,166.79,169.18,4149.495,2025-03-17 08:59:59.999,699117.26928000,5135,3084.28500000,519999.95581000,0
2025-03-17 09:00:00,169.16,171.84,168.19,171.76,15432.366,2025-03-17 09:59:59.999,2629000.57190000,12350,8787.43700000,1496464.91924000,0
2025-03-17 10:00:00,171.74,172.64,170.68,171.77,9298.78,2025-03-17 10:59:59.999,1597230.03341000,9201,5459.75800000,937756.72352000,0
2025-03-17 11:00:00,171.76,172.24,170.34,170.67,7032.804,2025-03-17 11:59:59.999,1205128.91846000,5417,3877.56000000,664344.00451000,0
2025-03-17 12:00:00,170.68,172.28,169.56,169.72,13951.841,2025-03-17 12:59:59.999,2382179.42563000,17086,6806.22600000,1162425.64978000,0
2025-03-17 13:00:00,169.71,170.79,168.46,168.94,6082.208,2025-03-17 13:59:59.999,1030931.37772000,9940,3203.49500000,542934.66523000,0
2025-03-17 14:00:00,168.93,170.29,167.62,168.74,9553.07,2025-03-17 14:59:59.999,1610862.37433000,13637,5606.97400000,945191.38056000,0
2025-03-17 15:00:00,168.74,171.08,167.95,170.49,7481.227,2025-03-17 15:59:59.999,1272581.85452000,9616,4061.95300000,691454.32798000,0
2025-03-17 16:00:00,170.5,172.37,170.15,171.14,7523.757,2025-03-17 16:59:59.999,1288695.65186000,8237,4011.61500000,687053.54052000,0
2025-03-17 17:00:00,171.13,173.98,170.82,173.6,8031.99,2025-03-17 17:59:59.999,1389720.72515000,8459,3452.65900000,597349.67260000,0
2025-03-17 18:00:00,173.6,176.57,173.31,176.22,13381.599,2025-03-17 18:59:59.999,2342981.49362000,12547,6956.14200000,1216778.34997000,0
2025-03-17 19:00:00,176.23,178.13,175.69,176.49,16738.096,2025-03-17 19:59:59.999,2957695.91664000,11900,9816.94400000,1734839.05775000,0
2025-03-17 20:00:00,176.48,176.91,175.21,175.92,5967.418,2025-03-17 20:59:59.999,1049379.81135000,6294,3505.27800000,616148.12448000,0
2025-03-17 21:00:00,175.92,176.79,175.15,175.65,10870.331,2025-03-17 21:59:59.999,1915796.92390000,5534,4055.06600000,713957.97423000,0
2025-03-17 22:00:00,175.66,176.59,174.87,175.47,4472.781,2025-03-17 22:59:59.999,785367.86926000,5400,2490.53300000,437436.25937000,0
2025-03-17 23:00:00,175.47,175.59,173.88,174.71,3280.54,2025-03-17 23:59:59.999,572888.69358000,4331,1429.27600000,249635.34591000,0
2025-03-18 00:00:00,174.72,175.33,173.41,173.92,4776.441,2025-03-18 00:59:59.999,832724.44337000,4692,2403.97600000,419344.40413000,0
2025-03-18 01:00:00,173.93,174.51,170.55,171.34,11680.841,2025-03-18 01:59:59.999,2008839.59592000,10472,4533.13300000,779141.24808000,0
2025-03-18 02:00:00,171.34,172.97,171.26,171.87,2954.346,2025-03-18 02:59:59.999,508701.50336000,5568,1501.96600000,258640.31153000,0
2025-03-18 03:00:00,171.85,172.13,170.0,171.12,9792.737,2025-03-18 03:59:59.999,1674814.88050000,6588,5166.84400000,883360.68532000,0
2025-03-18 04:00:00,171.1,172.62,170.68,171.09,2562.655,2025-03-18 04:59:59.999,440113.86148000,5481,1094.17600000,187924.80595000,0
2025-03-18 05:00:00,171.1,172.9,170.4,172.79,10477.68,2025-03-18 05:59:59.999,1796295.96950000,8736,6144.70200000,1052493.85598000,0
2025-03-18 06:00:00,172.79,172.91,169.79,170.79,5282.161,2025-03-18 06:59:59.999,903397.12137000,10370,2478.92500000,424095.77279000,0
2025-03-18 07:00:00,170.79,173.44,170.38,171.76,6779.021,2025-03-18 07:59:59.999,1169770.18317000,9269,3174.85000000,547811.52046000,0
2025-03-18 08:00:00,171.76,173.48,170.86,172.56,6633.337,2025-03-18 08:59:59.999,1141918.16946000,10114,3436.69500000,592005.09091000,0
